Currency,Date,Open,High,Low,Close,Volume,Market Cap,Name
XMR,"Oct 08, 2021",277.9573356712,286.4411141,276.4298177,277.9201592,200018427.7,5.004682648e+09,monero
XMR,"Oct 09, 2021",277.7559026217,  282.2191,274.0027414,278.2481784,181184297.3,5.01075508e+09,monero
XMR,"Oct 10, 2021",278.2283681387,282.5676493,269.8375853,270.7004485,146286899.9,4.875005155e+09,monero
XMR,"Oct 11, 2021",270.3487326460,279.9697813,266.0590031,276.7881465,209535790.0,4.984795647e+09,monero
XMR,"Oct 12, 2021",276.9046013524,280.6697009,268.7650128,277.159023,213602413.2,4.991641952e+09,monero
XMR,"Oct 13, 2021",277.1856307782,283.1500845,269.5082776,274.9448141,169716935.7,4.951925794e+09,monero
XMR,"Oct 14, 2021",274.5587760810,274.7331911,264.8221305,266.4376296,162259649.0,4.798865618e+09,monero
XMR,"Oct 15, 2021",266.6186786028,278.9200894,261.0511336,273.7043197,239118227.6,4.929919987e+09,monero
XMR,"Oct 16, 2021",273.9772562031,274.1059546,265.0506846,268.1338229,181330395.2,4.829737982e+09,monero
XMR,"Oct 17, 2021",267.7517265619,268.2718899,253.6061384,260.8040357,161631641.6,4.697863237e+09,monero
XMR,"Oct 18, 2021",261.0760180348,264.3805122,252.9609776,256.5256289,154975543.4,4.620951108e+09,monero
XMR,"Oct 19, 2021",256.5228210235,260.4262437,252.0703359,254.9615762,155008231.8,4.592904244e+09,monero
XMR,"Oct 20, 2021",255.0520051328,265.6032502,253.4349673,260.1305632,189011168.7,4.686018911e+09,monero
XMR,"Oct 21, 2021",260.0208050729,274.698671,257.9327903,270.4845106,263793051.6,4.872535991e+09,monero
XMR,"Oct 22, 2021",271.1339070469,275.2246654,264.3080473,266.3989995,185909828.1,4.798939172e+09,monero
XMR,"Oct 23, 2021",266.3100660567,269.5447353,261.358219,267.7279656,125376910.6,4.822879306e+09,monero
XMR,"Oct 24, 2021",267.7269446438,294.8634975,266.7877317,289.7657877,279386899.9,5.219870915e+09,monero
XMR,"Oct 25, 2021",289.5561215258,296.7372268,283.9499513,286.758872,310001978.1,5.165704024e+09,monero
XMR,"Oct 26, 2021",286.5556669546,293.8920942,279.6276472,280.0044288,336588996.4,5.044028784e+09,monero
XMR,"Oct 27, 2021",280.0037834018,283.3613987,249.0975202,255.7484076,350087718.0,4.607078306e+09,monero
XMR,"Oct 28, 2021",255.7385980291,271.0912395,253.6109546,267.5188944,293750042.7,4.819113074e+09,monero
XMR,"Oct 29, 2021",267.2534657617,271.1663302,265.1197108,268.4222934,216037164.6,4.835386997e+09,monero
XMR,"Oct 30, 2021",268.4222581949,269.7530167,261.4313833,262.8734006,173297382.3,4.735428668e+09,monero
XMR,"Oct 31, 2021",263.1856602466,276.2818596,262.8455604,273.7070372,212582196.9,4.93058692e+09,monero
XMR,"Nov 01, 2021",274.1598844485,278.4179578,267.2355749,271.1112081,209433058.9,4.883825386e+09,monero
XMR,"Nov 02, 2021",271.0899770521,277.3559398,268.0169873,275.2258485,178359603.7,4.957946945e+09,monero
XMR,"Nov 03, 2021",275.2326152123,275.537498,264.3660754,266.2044206,217247548.9,4.795434007e+09,monero
XMR,"Nov 04, 2021",266.2006967924,267.1100893,256.4639663,260.7744487,189206819.1,4.697617932e+09,monero
XMR,"Nov 05, 2021",261.0125582577,263.2264918,253.6979447,256.5336361,221148284.2,4.621223493e+09,monero
XMR,"Nov 06, 2021",256.4527431166,262.8134156,249.7743952,260.1692569,186483671.0,4.686715943e+09,monero
XMR,"Nov 07, 2021",260.3753383006,267.2865289,259.1589086,267.1040263,187571059.2,4.811639597e+09,monero
XMR,"Nov 08, 2021",267.1996942436,275.2532735,261.961686,275.0075284,284399688.4,4.954014103e+09,monero
XMR,"Nov 09, 2021",275.0931074219,293.9571795,269.2320763,288.6168317,360356161.8,5.199173503e+09,monero
XMR,"Nov 10, 2021",289.3898640880,292.9381031,260.3492167,267.8971553,353063229.7,4.825927106e+09,monero
XMR,"Nov 11, 2021",267.5236075677,271.1937556,261.3183195,265.5019378,289332874.2,4.78277941e+09,monero
XMR,"Nov 12, 2021",264.1000786820,267.0063212,252.4078911,260.280206,228685208.1,4.688714592e+09,monero
XMR,"Nov 13, 2021",260.7347349308,274.8564418,258.1951069,270.9984531,207041827.7,4.881794206e+09,monero
XMR,"Nov 14, 2021",270.8915870691,281.7841117,266.6973386,275.136596,212570992.2,4.95633914e+09,monero
XMR,"Nov 15, 2021",275.0965108187,278.8048421,266.1370317,267.771816,211917153.9,4.823669231e+09,monero
XMR,"Nov 16, 2021",268.4978839768,268.497884,232.9634434,241.2572148,319630009.4,4.346032458e+09,monero
XMR,"Nov 17, 2021",241.2887496930,244.4845213,231.8845451,241.661459,229743439.9,4.353314554e+09,monero
XMR,"Nov 18, 2021",241.8151774155,244.039802,224.1710821,226.4195138,244173036.1,4.078744576e+09,monero
XMR,"Nov 19, 2021",226.2282487654,239.6666751,224.6270884,238.8478311,193439771.8,4.302629571e+09,monero
XMR,"Nov 20, 2021",238.8132458641,251.9682828,237.3556452,247.233631,183651813.7,4.458313046e+09,monero
XMR,"Nov 21, 2021",247.2019103458,253.9483603,242.4787489,250.8796958,148927420.4,4.524201532e+09,monero
XMR,"Nov 22, 2021",250.7390846259,251.168056,229.2994118,231.9392239,189430313.5,4.182778423e+09,monero
XMR,"Nov 23, 2021",231.8494158826,239.1179887,225.9451453,236.2534464,196965117.9,4.260715257e+09,monero
XMR,"Nov 24, 2021",237.4985390607,246.8544397,233.3705994,235.5269198,195370540.0,4.247635666e+09,monero
XMR,"Nov 25, 2021",243.8445258047,250.9213471,241.9546453,246.8378227,263792970.6,4.451776151e+09,monero
XMR,"Nov 26, 2021",248.1281611314,249.551453,218.7089909,226.2788612,230322838.8,4.081202082e+09,monero
XMR,"Nov 27, 2021",226.5062690930,233.8957153,225.9134244,228.2670582,169858636.4,4.117193537e+09,monero
XMR,"Nov 28, 2021",228.3333682457,239.5687004,220.2883181,239.0533103,197104658.8,4.311879479e+09,monero
XMR,"Nov 29, 2021",239.3801636082,240.1700241,233.6078944,235.784942,206200396.0,4.253058277e+09,monero
XMR,"Nov 30, 2021",235.9649687506,250.1987192,228.5531127,238.0970379,266503040.5,4.294896978e+09,monero
XMR,"Dec 01, 2021",237.9211536503,242.8821142,227.4440505,230.8626019,197370330.3,4.164530802e+09,monero
XMR,"Dec 02, 2021",230.7693849953,241.6809034,225.691058,239.1924753,207276368.4,4.3149239e+09,monero
XMR,"Dec 03, 2021",239.2365140185,244.1281604,219.3096566,223.6053624,216148521.3,4.033864051e+09,monero
XMR,"Dec 04, 2021",224.1101472961,225.6253828,179.1995529,204.626452,288521122.2,3.691598782e+09,monero
XMR,"Dec 05, 2021",204.6669950135,206.2452963,193.7348517,201.2701402,172166313.3,3.631160666e+09,monero
XMR,"Dec 06, 2021",201.4026210947,203.9891656,186.1521908,201.6819918,184307078.5,3.638705706e+09,monero
XMR,"Dec 07, 2021",201.7716873796,208.3932822,199.8164662,207.4693965,168591942.9,3.743230586e+09,monero
XMR,"Dec 08, 2021",207.1104767159,214.1072039,200.7883423,209.7396685,199961044.1,3.784308788e+09,monero
XMR,"Dec 09, 2021",209.6018168997,210.710406,188.2351013,189.5204714,174713045.4,3.419542836e+09,monero
XMR,"Dec 10, 2021",189.6621890629,197.3602204,186.903526,189.8902104,184760625.1,3.426214085e+09,monero
XMR,"Dec 11, 2021",190.0423670526,199.8548731,187.8524436,198.9638879,142239854.6,3.589931644e+09,monero
XMR,"Dec 12, 2021",198.4738812564,201.7563829,191.7061177,198.0177628,139060778.4,3.572860584e+09,monero
XMR,"Dec 13, 2021",198.1097489712,199.0490469,181.7534803,183.9729452,169057955.5,3.319448089e+09,monero
XMR,"Dec 14, 2021",183.8983612185,187.2965663,180.4644857,181.2044912,150596676.8,3.270029389e+09,monero
XMR,"Dec 15, 2021",186.8152762854,190.5875656,179.1866379,188.2827451,145561083.2,3.397892025e+09,monero
XMR,"Dec 16, 2021",188.1906235575,198.8366498,185.2206383,187.1949389,181169059.5,3.37836441e+09,monero
XMR,"Dec 17, 2021",187.2362909598,188.7397391,177.2151626,181.8750463,133025325.9,3.282453962e+09,monero
XMR,"Dec 18, 2021",181.7763478562,185.3918524,178.2030185,181.1719945,115827566.8,3.269867456e+09,monero
XMR,"Dec 19, 2021",181.2373714212,185.9943066,178.300573,183.8477848,118792851.8,3.318263961e+09,monero
XMR,"Dec 20, 2021",183.8959296797,192.9853427,179.3604944,188.7864489,198161787.6,3.40750112e+09,monero
XMR,"Dec 21, 2021",188.7931292219,197.9032781,187.3573269,189.2335842,166808861.7,3.415671128e+09,monero
XMR,"Dec 22, 2021",189.1692773716,194.3020163, 186.45065,190.6654063,166257682.5,3.441622095e+09,monero
XMR,"Dec 23, 2021",190.5766956843,214.8984324,187.8540625,209.779163,262671260.3,3.786752374e+09,monero
XMR,"Dec 24, 2021",209.8341943343,210.5673815,200.7346032,204.2557504,149622857.8,3.687158005e+09,monero
XMR,"Dec 25, 2021",204.3974818926,218.1721228,203.5169272,211.2248296,147180603.9,3.813076701e+09,monero
XMR,"Dec 26, 2021",211.0855110381,217.5685529,206.2288383,217.1085932,115110961.9,3.919409396e+09,monero
XMR,"Dec 27, 2021",217.1803147896,236.5148517,215.7598964,220.4516646,259902965.4,3.979880588e+09,monero
XMR,"Dec 28, 2021",220.6516470582,220.9028545,207.5560453,208.8047046,178488787.0,3.769725674e+09,monero
XMR,"Dec 29, 2021",208.9726490517,218.7349057,203.3413718,214.4678437,162776997.6,3.872089276e+09,monero
XMR,"Dec 30, 2021",214.6499970801, 228.21144,209.4432946,225.7480204,228946574.4,4.075865508e+09,monero
XMR,"Dec 31, 2021",225.5824493875,234.0236613,223.1843558,228.8249566,195595328.1,4.131545841e+09,monero
XMR,"Jan 01, 2022",228.8478439442,251.8701025,228.7686447,250.2061761,277123155.6,4.517727568e+09,monero
XTZ,"Dec 31, 2020",1.9894913700,2.01907896,1.94398115,2.01508135,154051545.1,1.521889536e+09,tezos
XTZ,"Jan 01, 2021",2.0140917100,2.12844692,1.98614488,2.00891933,177515578.6,1.517456361e+09,tezos
XTZ,"Jan 02, 2021",2.0093056900,2.05612898,1.95831625,1.99869328,233029593.3,1.509943743e+09,tezos
XTZ,"Jan 03, 2021",1.9992169000,2.22471156,1.95619176,2.13331385,312112832.0,1.61187406e+09,tezos
XTZ,"Jan 04, 2021",2.1350934100,2.35171379,2.05024199,2.31122158,376283723.2,1.746540593e+09,tezos
XTZ,"Jan 05, 2021",2.3127341800,2.45913562,2.15020722,2.37943365,370590661.9,1.79833843e+09,tezos
XTZ,"Jan 06, 2021",2.3801548600,2.73199253,2.30360475,2.61699273,460356340.8,1.978154927e+09,tezos
XTZ,"Jan 07, 2021",2.6249530800,2.77527646,2.42446135,2.53371153,455057318.9,1.915469604e+09,tezos
XTZ,"Jan 08, 2021",2.5312387700,2.56494516, 2.2665858,2.45980363,415712694.8,1.859851379e+09,tezos
XTZ,"Jan 09, 2021",2.4593834900,2.68988231,2.42209215,2.64089412,359421765.0,1.997053638e+09,tezos
XTZ,"Jan 10, 2021",2.6418477300,2.94835519,2.43464329,2.77125099,600574981.8,2.095911476e+09,tezos
XTZ,"Jan 11, 2021",2.7715492500,2.77154925, 2.1109204,2.33469624,547896519.0,1.765979624e+09,tezos
XTZ,"Jan 12, 2021",2.3310169800,2.45138999,2.20580712,2.28715376,358819202.3,1.730255189e+09,tezos
XTZ,"Jan 13, 2021",2.2881143200,2.49550344,2.24494084,2.49550344,302100209.9,1.88813125e+09,tezos
XTZ,"Jan 14, 2021",2.4959792900,2.61228891,2.40849676,2.54015778,331266777.9,1.922180518e+09,tezos
XTZ,"Jan 15, 2021",2.5441553100,2.87265879,2.49423978,2.73041589,624138829.2,2.066435821e+09,tezos
XTZ,"Jan 16, 2021",2.7239082700,3.16687138,2.71513413,2.88157571,754044150.5,2.181136286e+09,tezos
XTZ,"Jan 17, 2021",2.8741283200,3.09988988,2.71014262,2.96530354,500305741.3,2.244822024e+09,tezos
XTZ,"Jan 18, 2021",2.9668942600,3.09136288,2.85869627,3.03019971,416319446.5,2.294270271e+09,tezos
XTZ,"Jan 19, 2021",3.0297117400,3.19868765,2.88704477,2.89108048,456126038.2,2.189239352e+09,tezos
XTZ,"Jan 20, 2021",2.8862896400,2.94854921,2.65787002,2.90851127,416516651.3,2.202744329e+09,tezos
XTZ,"Jan 21, 2021",2.9089949400,2.91960175,2.44524322,2.46516107,394203632.6,1.86723139e+09,tezos
XTZ,"Jan 22, 2021",2.4635249200,3.10397882,2.30999975,2.92604598,755044001.8,2.216632844e+09,tezos
XTZ,"Jan 23, 2021",2.9200295300,3.38620409,2.85741627,3.17070237,962381915.6,2.40230482e+09,tezos
XTZ,"Jan 24, 2021",3.1688775400,3.28553485,2.92454485,3.04403791,564216605.5,2.306657466e+09,tezos
XTZ,"Jan 25, 2021",3.0433516800,3.17476876,2.91008499,2.92585025,407715141.0,2.217398125e+09,tezos
XTZ,"Jan 26, 2021",2.9245017900,3.00900621,2.76534407,2.90867506,364649374.1,2.204680931e+09,tezos
XTZ,"Jan 27, 2021",2.9072691700,2.93200647,2.63779254,2.80442696,414814889.4,2.125958951e+09,tezos
XTZ,"Jan 28, 2021",2.8038602900,3.05918169,2.73002782,3.03043507,501175355.0,2.297600897e+09,tezos
XTZ,"Jan 29, 2021",2.9589513500,3.04296198,2.81927567, 2.9049564,472004757.2,2.202774661e+09,tezos
XTZ,"Jan 30, 2021",2.9052945600,3.00205884,2.81507233,2.88890424,375950572.1,2.190903148e+09,tezos
XTZ,"Jan 31, 2021",2.8903541300,2.94020102,2.74079555,2.83867976,333887944.3,2.153103053e+09,tezos
XTZ,"Feb 01, 2021",2.8396686600,2.92182923,2.76418205,2.91013587,345351607.6,2.207605351e+09,tezos
XTZ,"Feb 02, 2021",2.9117729900,2.95396024,2.83252083,2.90818364,308123424.1,2.206423199e+09,tezos
XTZ,"Feb 03, 2021",2.9075086900,3.14639404,2.88870001,3.04092238,468677842.6,2.307443959e+09,tezos
XTZ,"Feb 04, 2021",3.0413033500,  3.139795,2.87286374,2.95997242,487989692.0,2.246326076e+09,tezos
XTZ,"Feb 05, 2021",2.9605873000,3.49634023,2.95737371,3.43718892,649638474.6,2.608840005e+09,tezos
XTZ,"Feb 06, 2021",3.4416727900,3.49147726,3.10484586,3.17042509,528357023.6,2.406689836e+09,tezos
XTZ,"Feb 07, 2021",3.1706075300,3.45010962,3.07811791,3.30781594,649984475.6,2.511326196e+09,tezos
XTZ,"Feb 08, 2021",3.3075993000,3.42841507,3.24005783, 3.4002935,544335346.7,2.581881298e+09,tezos
XTZ,"Feb 09, 2021",3.4005428500,3.85663577,3.20608449,3.75506678,934390107.2,2.85164981e+09,tezos
XTZ,"Feb 10, 2021",3.7550372600, 3.8720166,3.47047351, 3.8265355,839438610.8,2.906316155e+09,tezos
XTZ,"Feb 11, 2021",3.8278498700,4.29848452,3.81380112,4.11117224,908048536.5,3.122922839e+09,tezos
XTZ,"Feb 12, 2021",4.1076457000,5.37763649,4.03806478,5.01389948,1.45981352e+09,3.809181731e+09,tezos
XTZ,"Feb 13, 2021",5.0129875000, 5.3326254, 4.6328134,5.32980574,1.396242808e+09,4.049777159e+09,tezos
XTZ,"Feb 14, 2021",5.3293904600,5.57631169,4.73494148,4.90837965,1.174426403e+09,3.730084296e+09,tezos
XTZ,"Feb 15, 2021",4.8938164800, 4.9613861,3.93804142,4.53839901,1.187971516e+09,3.449399142e+09,tezos
XTZ,"Feb 16, 2021",4.5353180700,4.87028992,4.33861901,4.52885815,753458840.9,3.442648037e+09,tezos
XTZ,"Feb 17, 2021",4.5275287800,4.75455458,4.20109374,4.60778892,699487698.7,3.503152548e+09,tezos
XTZ,"Feb 18, 2021",4.6075319100,4.98890518,4.52508358,4.85960027,622655231.1,3.69512746e+09,tezos
XTZ,"Feb 19, 2021",4.8613036800,5.09872009,4.60389945,4.97219909,634692105.9,3.781294246e+09,tezos
XTZ,"Feb 20, 2021",4.9712797400,5.14439406,4.38855147,4.65538738,725265605.8,3.540868208e+09,tezos
XTZ,"Feb 21, 2021",4.6510000400,4.80693144,4.53785319,4.67341829,499921678.9,3.555102325e+09,tezos
XTZ,"Feb 22, 2021",4.6758104200,4.67990311,3.66659996,4.28057637,805917264.3,3.256741088e+09,tezos
XTZ,"Feb 23, 2021",4.2798328200,4.28698941,2.97060004, 3.5164275,864130974.3,2.675750051e+09,tezos
XTZ,"Feb 24, 2021",3.5263657400,3.89670672,3.37257769,3.53461328,585719552.4,2.689983447e+09,tezos
XTZ,"Feb 25, 2021",3.5333563500,3.83630637,3.33381004,3.33381004,604618638.8,2.537537506e+09,tezos
XTZ,"Feb 26, 2021",3.3441867500,3.79035458,3.17793029,3.46295579,598752705.2,2.636218167e+09,tezos
XTZ,"Feb 27, 2021",3.4650717500,3.84682797,3.46507175,3.63740711,509960040.7,2.769430569e+09,tezos
XTZ,"Feb 28, 2021",3.6376116000,3.66732327, 3.2141702,3.41332974,469639313.9,2.599207036e+09,tezos
XTZ,"Mar 01, 2021",3.4146299400, 3.6770899,3.40853195,3.63403108,379060410.9,2.767668636e+09,tezos
XTZ,"Mar 02, 2021",3.6323076400,3.79987469,3.50574189,3.68449763,462184154.3,2.80651406e+09,tezos
XTZ,"Mar 03, 2021",3.6854735400,4.00049575,3.67622327,3.85761711,527055687.3,2.938817944e+09,tezos
XTZ,"Mar 04, 2021",3.8549998200,3.96736991,3.57201068,3.66839124,508876952.9,2.795072842e+09,tezos
XTZ,"Mar 05, 2021",3.6678855700,3.85613826,3.46107068,3.77781407,441164914.6,2.878875316e+09,tezos
XTZ,"Mar 06, 2021",3.7749600900,3.99601842,3.72513842,3.87609499,363734091.1,2.9542034e+09,tezos
XTZ,"Mar 07, 2021",3.8775311500,4.20436083,3.82839643,4.18702585,431844077.2,3.191641332e+09,tezos
XTZ,"Mar 08, 2021",4.1871498800,4.46464748,4.06588135,4.39172312,673608029.5,3.348169456e+09,tezos
XTZ,"Mar 09, 2021",4.3926515900,4.57992411,4.35282722,4.46697604,486850631.9,3.406040182e+09,tezos
XTZ,"Mar 10, 2021",4.4636844800,4.47395554,4.08469271,4.16701776,469979376.6,3.177794644e+09,tezos
XTZ,"Mar 11, 2021",4.1629724100, 4.1884817,3.96089194,4.12060007,346350347.0,3.142864444e+09,tezos
XTZ,"Mar 12, 2021",4.1212273900, 4.1474516,3.83380295,3.98342068,411385026.2,3.038678511e+09,tezos
XTZ,"Mar 13, 2021",3.9826900100,4.23271044,3.81254136,4.17134825,379938259.9,3.182506103e+09,tezos
XTZ,"Mar 14, 2021",4.1708231800,4.18984248,3.96103759,3.97321747,306551112.7,3.031794642e+09,tezos
XTZ,"Mar 15, 2021",3.9697802300,4.05048278,3.75731119,3.83511567,389125656.1,2.92683951e+09,tezos
XTZ,"Mar 16, 2021",3.8349942400,4.04824292,  3.697643,4.02912932,388669384.2,3.075349763e+09,tezos
XTZ,"Mar 17, 2021",4.0319676800,4.44432343,3.86292313,4.40120276,578580028.4,3.359837605e+09,tezos
XTZ,"Mar 18, 2021",4.4004202300,4.57544283,4.20950611,4.28767748,486669785.9,3.273646407e+09,tezos
XTZ,"Mar 19, 2021",4.2839574300,4.35076019,4.14810915,4.25157348,304879539.8,3.246563435e+09,tezos
XTZ,"Mar 20, 2021",4.2508774400,4.62126257,4.23154298,4.37260702,405198611.5,3.339477868e+09,tezos
XTZ,"Mar 21, 2021",4.3769868000,4.43755343,4.07585954,4.18152593,332015093.3,3.194012052e+09,tezos
XTZ,"Mar 22, 2021",4.1832354400,4.41959707,4.07394974,4.09316816,422811733.9,3.126984625e+09,tezos
XTZ,"Mar 23, 2021",4.0929976800,4.25135929,3.97972227,4.15211449,383313423.5,3.172489457e+09,tezos
XTZ,"Mar 24, 2021",4.1531049500,4.54503746,3.97067109,4.03739898,601332506.0,3.085291655e+09,tezos
XTZ,"Mar 25, 2021",4.0346064300,4.09503958,3.81887302,3.94531389,442346277.2,3.015364867e+09,tezos
XTZ,"Mar 26, 2021",3.9450734700,4.22396349,3.94118814,4.21531106,290528193.1,3.222189416e+09,tezos
XTZ,"Mar 27, 2021",4.2144722000,4.23505003,4.05881886,4.12913331,229458746.9,3.156772398e+09,tezos
XTZ,"Mar 28, 2021",4.1290257000,4.34441167,4.09702316,4.25286735,283965613.2,3.251512784e+09,tezos
XTZ,"Mar 29, 2021",4.2542207000,4.62867875,4.21123761,4.58976092,422631252.5,3.509551401e+09,tezos
XTZ,"Mar 30, 2021",4.6007533900,4.80009555,4.58505691,4.59399983,418152029.4,3.513311562e+09,tezos
XTZ,"Mar 31, 2021",4.5936086900,  4.907398,4.32627964,4.85689953,484890342.8,3.714915145e+09,tezos
XTZ,"Apr 01, 2021",4.8559080900, 5.3830622,4.79405819,5.16121577,843318627.2,3.948258231e+09,tezos
XTZ,"Apr 02, 2021",5.1644859100,5.41599647,5.01479252,5.36971514,520174536.8,4.108347983e+09,tezos
XTZ,"Apr 03, 2021",5.3714697800,5.48238689,4.84876191,4.85326049,461611096.0,3.713756197e+09,tezos
XTZ,"Apr 04, 2021",4.8499401200,5.26963228,4.80356477,5.20188254,316237485.5,3.981103744e+09,tezos
XTZ,"Apr 05, 2021",5.2057177100,6.45740948,5.10983491,6.04100586,1.293894766e+09,4.623982038e+09,tezos
XTZ,"Apr 06, 2021",6.1150756800,6.81571855,5.89706752,6.20563397,1.356649388e+09,4.750666734e+09,tezos
XTZ,"Apr 07, 2021",6.1936832600,6.48659924,5.39353665,5.52905145,923928410.5,4.23329899e+09,tezos
XTZ,"Apr 08, 2021",5.5357864300,6.18868284,5.49061473,6.14927212,568430246.4,4.708850992e+09,tezos
XTZ,"Apr 09, 2021",6.1504042500,6.88348396,6.02617028,6.74415959,863305780.4,5.16513614e+09,tezos
XTZ,"Apr 10, 2021",6.8393738700,7.20382019,6.24894414,6.55762976,858200531.9,5.023001277e+09,tezos
XTZ,"Apr 11, 2021",6.5645682600,6.68600686,6.31295101,6.47047554,481544138.8,4.956966741e+09,tezos
XTZ,"Apr 12, 2021",6.4630228000,6.50933296,6.11928787,6.28530009,476488894.3,4.815798033e+09,tezos
XTZ,"Apr 13, 2021",6.2853316400,6.67346401,6.11644979,6.54383924,548035523.0,5.014607534e+09,tezos
XTZ,"Apr 14, 2021",6.5472102600,6.91671186,6.19020331,6.58460783,670982149.9,5.04659004e+09,tezos
XTZ,"Apr 15, 2021",6.5823147800,6.91895104,6.39604175,6.81109397,610799451.5,5.220920505e+09,tezos
XTZ,"Apr 16, 2021",6.7983865000,7.48952808,6.57386399,7.23402131,1.15013637e+09,5.545910792e+09,tezos
XTZ,"Apr 17, 2021",7.2161027600,7.67339808,7.02006953,7.13782746,629878680.9,5.472964558e+09,tezos
XTZ,"Apr 18, 2021",7.1331465300,7.24275578,5.31532426,6.16576106,983384352.4,4.728319344e+09,tezos
XTZ,"Apr 19, 2021",6.1808959600,6.41773323,5.33313121,5.46368477,619532951.8,4.190528648e+09,tezos
XTZ,"Apr 20, 2021",5.4493590400, 5.7055565,4.96016475,5.69775324,651401613.3,4.370683661e+09,tezos
XTZ,"Apr 21, 2021",5.6999604600,5.82572402, 5.3161734,5.34939781,412418513.9,4.104044946e+09,tezos
XTZ,"Apr 22, 2021",5.3346074400,5.75133191,4.90141908,4.93791314,516585941.6,3.788885566e+09,tezos
XTZ,"Apr 23, 2021",4.9407455900,5.06586493,4.07688395,4.81135471,705207941.6,3.692304521e+09,tezos
XTZ,"Apr 24, 2021",4.8190304800,4.81903048,4.40909596,4.43590033,266216963.3,3.40465564e+09,tezos
XTZ,"Apr 25, 2021",4.4484416000,4.78816548,4.23660668,4.44397695,226612138.8,3.411334353e+09,tezos
XTZ,"Apr 26, 2021",4.4509473400, 5.3328197,4.40097091,5.22498513,371471143.3,4.011416554e+09,tezos
XTZ,"Apr 27, 2021",5.2262628600,5.48679683,5.15314892,5.43002624,292903849.9,4.169408993e+09,tezos
XTZ,"Apr 28, 2021",5.4293253800,5.54326653,5.07648123,5.24606519,273571574.6,4.028733274e+09,tezos
XTZ,"Apr 29, 2021",5.2520079500,5.42915756, 5.1073456,5.24353927,212231938.5,4.02737769e+09,tezos
XTZ,"Apr 30, 2021",5.2415279800,5.64254177,5.13061716,5.61345915,251478713.8,4.312114849e+09,tezos
XTZ,"May 01, 2021",5.6104711500,5.89196956,5.49800064,5.82105421,212374738.3,4.472225465e+09,tezos
XTZ,"May 02, 2021",5.8135902200,5.85587118,5.45979494,5.60549606,185277548.3,4.307221317e+09,tezos
XTZ,"May 03, 2021",5.6059370000, 6.0980109,5.59533512,6.00403279,329679292.9,4.614096121e+09,tezos
XTZ,"May 04, 2021",6.0079329200,6.05794667,5.42482371,5.49897504,467757263.4,4.226566765e+09,tezos
XTZ,"May 05, 2021",5.4887153600,6.70330863,5.41687868,6.60264575,731817506.9,5.075592492e+09,tezos
XTZ,"May 06, 2021",6.6062685800,8.03540419,6.46840451,7.53601967,1.327029958e+09,5.832690404e+09,tezos
XTZ,"May 07, 2021",7.5803326100, 8.3988035,6.76761993, 7.1250837,1.098865286e+09,5.515422831e+09,tezos
XTZ,"May 08, 2021",7.0880710500,7.29286932,6.82638114,6.97834201,506919653.6,5.438493238e+09,tezos
XTZ,"May 09, 2021",6.9771912800,7.15172596, 6.5103568,7.10588326,368975384.3,5.538663276e+09,tezos
XTZ,"May 10, 2021",7.0959914500,7.23908881,5.91350167,6.17377806,466697297.6,4.812825713e+09,tezos
XTZ,"May 11, 2021",6.1925511900,7.21875004,5.91865876,7.09618732,699261961.7,5.678690294e+09,tezos
XTZ,"May 12, 2021",7.1251683000,7.31922132,5.87092235,5.87092235,635615504.7,4.881024879e+09,tezos
XTZ,"May 13, 2021",5.9450635600,6.41198092,5.73295123,6.12656592,597989094.8,5.09421004e+09,tezos
XTZ,"May 14, 2021",6.1226421600,6.50871866, 6.0430258,6.47395029,352421389.9,5.670985115e+09,tezos
XTZ,"May 15, 2021",6.4739664400,6.50984674,5.74257983,5.78384407,328457043.4,5.067068561e+09,tezos
XTZ,"May 16, 2021",5.7728600700,6.21975644, 5.3643934,5.67784024,363052358.4,4.974794919e+09,tezos
XTZ,"May 17, 2021",5.6729308700,5.67293087,5.04224349,5.20513136,364380166.8,4.561173466e+09,tezos
XTZ,"May 18, 2021",5.1726985900,5.91930131,5.10831359,5.74469873,424591472.0,5.034613945e+09,tezos
XTZ,"May 19, 2021",5.7457583300,5.83848616,2.88809451,3.61868701,731846127.3,3.171785949e+09,tezos
XTZ,"May 20, 2021",3.6149660500, 4.4782272,3.18451819,4.20540827,468219028.3,3.68650428e+09,tezos
XTZ,"May 21, 2021",4.1886242400,4.39846952, 3.1318984,3.68166204,353273929.7,3.227785325e+09,tezos
XTZ,"May 22, 2021",3.6775107800,3.74212251,3.24052949,3.43324076,231796491.3,3.010363174e+09,tezos
XTZ,"May 23, 2021",3.4388694900,3.60718521,2.44619131,2.92579414,309943813.4,2.565735659e+09,tezos
XTZ,"May 24, 2021",2.9130934900,3.61358504,2.84697797,3.53248863,266078710.9,3.098160244e+09,tezos
XTZ,"May 25, 2021",3.5389217400,3.75427777,3.26960056,3.66441694,246779116.6,3.214273511e+09,tezos
XTZ,"May 26, 2021",3.6644161500,3.98006558,3.58804006,3.92409362,242177805.0,3.442475989e+09,tezos
XTZ,"May 27, 2021",3.9298880900,4.17132567, 3.5865631,3.85265088,233079973.2,3.380222294e+09,tezos
XTZ,"May 28, 2021",3.8629529100,3.92140449,3.26607638,3.39782412,252625777.9,2.981537313e+09,tezos
XTZ,"May 29, 2021",3.3962821300, 3.5682878,3.04099539,3.20477686,182325459.7,2.812483621e+09,tezos
